accounts:1614:1395,bookEntries:1614:1395;transferAmount:8275;transferAmount:int;transfer;false
accounts:4295,bookEntries:4295;depositAmount:6553;depositAmount:int;deposit;true
accounts:1483:1871,bookEntries:1483:1871;transferAmount:4465;transferAmount:int;transfer;false
accounts:1720,bookEntries:1720;depositAmount:9976;depositAmount:int;deposit;false
accounts:3492,bookEntries:3492;depositAmount:2944;depositAmount:int;deposit;false
accounts:3275,bookEntries:3275;depositAmount:4570;depositAmount:int;deposit;false
accounts:3655,bookEntries:3655;depositAmount:7997;depositAmount:int;deposit;false
accounts:35,bookEntries:35;depositAmount:7793;depositAmount:int;deposit;false
accounts:2088:1808,bookEntries:2088:1808;transferAmount:5122;transferAmount:int;transfer;false
accounts:1730:1977,bookEntries:1730:1977;transferAmount:1988;transferAmount:int;transfer;false
accounts:4074:4228,bookEntries:4074:4228;transferAmount:5489;transferAmount:int;transfer;false
accounts:4020:3919,bookEntries:4020:3919;transferAmount:1478;transferAmount:int;transfer;false
accounts:4142,bookEntries:4142;depositAmount:2104;depositAmount:int;deposit;false
accounts:1541,bookEntries:1541;depositAmount:9528;depositAmount:int;deposit;false
accounts:2157,bookEntries:2157;depositAmount:5791;depositAmount:int;deposit;false
accounts:949:778,bookEntries:949:778;transferAmount:9358;transferAmount:int;transfer;false
accounts:2700,bookEntries:2700;depositAmount:421;depositAmount:int;deposit;false
accounts:3466,bookEntries:3466;depositAmount:8225;depositAmount:int;deposit;false
accounts:375,bookEntries:375;depositAmount:1564;depositAmount:int;deposit;false
accounts:2887,bookEntries:2887;depositAmount:3331;depositAmount:int;deposit;false
accounts:690,bookEntries:690;depositAmount:7204;depositAmount:int;deposit;false
accounts:2441:3040,bookEntries:2441:3040;transferAmount:9;transferAmount:int;transfer;false
accounts:2184,bookEntries:2184;depositAmount:723;depositAmount:int;deposit;false
accounts:1128:1691,bookEntries:1128:1691;transferAmount:8665;transferAmount:int;transfer;false
accounts:3160:2301,bookEntries:3160:2301;transferAmount:650;transferAmount:int;transfer;false
accounts:1588:1502,bookEntries:1588:1502;transferAmount:3319;transferAmount:int;transfer;false
accounts:3552:3626,bookEntries:3552:3626;transferAmount:9379;transferAmount:int;transfer;false
accounts:1857:1501,bookEntries:1857:1501;transferAmount:3574;transferAmount:int;transfer;false
accounts:958:768,bookEntries:958:768;transferAmount:4888;transferAmount:int;transfer;false
accounts:1864:1156,bookEntries:1864:1156;transferAmount:8918;transferAmount:int;transfer;false
accounts:3447:3414,bookEntries:3447:3414;transferAmount:8149;transferAmount:int;transfer;false
accounts:302,bookEntries:302;depositAmount:2704;depositAmount:int;deposit;false
accounts:633,bookEntries:633;depositAmount:4475;depositAmount:int;deposit;false
accounts:3271:2369,bookEntries:3271:2369;transferAmount:7407;transferAmount:int;transfer;false
accounts:2278,bookEntries:2278;depositAmount:7165;depositAmount:int;deposit;false
accounts:1175,bookEntries:1175;depositAmount:7317;depositAmount:int;deposit;false
accounts:338,bookEntries:338;depositAmount:4529;depositAmount:int;deposit;false
accounts:4364:4416,bookEntries:4364:4416;transferAmount:3735;transferAmount:int;transfer;false
accounts:4052:3647,bookEntries:4052:3647;transferAmount:8572;transferAmount:int;transfer;false
accounts:2586:2578,bookEntries:2586:2578;transferAmount:7301;transferAmount:int;transfer;false
accounts:627:406,bookEntries:627:406;transferAmount:6506;transferAmount:int;transfer;false
accounts:1022:863,bookEntries:1022:863;transferAmount:5508;transferAmount:int;transfer;false
accounts:70:857,bookEntries:70:857;transferAmount:7616;transferAmount:int;transfer;false
accounts:3070:3237,bookEntries:3070:3237;transferAmount:4922;transferAmount:int;transfer;false
accounts:2791:2635,bookEntries:2791:2635;transferAmount:6441;transferAmount:int;transfer;false
accounts:3863:4165,bookEntries:3863:4165;transferAmount:9754;transferAmount:int;transfer;false
accounts:13,bookEntries:13;depositAmount:473;depositAmount:int;deposit;false
accounts:2571,bookEntries:2571;depositAmount:5288;depositAmount:int;deposit;false
accounts:362,bookEntries:362;depositAmount:549;depositAmount:int;deposit;false
accounts:3437,bookEntries:3437;depositAmount:1459;depositAmount:int;deposit;false
accounts:1127:1980,bookEntries:1127:1980;transferAmount:1656;transferAmount:int;transfer;false
accounts:2396,bookEntries:2396;depositAmount:6128;depositAmount:int;deposit;false
accounts:1297,bookEntries:1297;depositAmount:6656;depositAmount:int;deposit;false
accounts:1538:1196,bookEntries:1538:1196;transferAmount:7755;transferAmount:int;transfer;false
accounts:202,bookEntries:202;depositAmount:9813;depositAmount:int;deposit;false
accounts:3805:3426,bookEntries:3805:3426;transferAmount:2271;transferAmount:int;transfer;false
accounts:2536:2664,bookEntries:2536:2664;transferAmount:2851;transferAmount:int;transfer;false
accounts:4085:3494,bookEntries:4085:3494;transferAmount:5258;transferAmount:int;transfer;false
accounts:105:45,bookEntries:105:45;transferAmount:4909;transferAmount:int;transfer;false
accounts:2983,bookEntries:2983;depositAmount:9044;depositAmount:int;deposit;false
accounts:3659,bookEntries:3659;depositAmount:3379;depositAmount:int;deposit;false
accounts:1307,bookEntries:1307;depositAmount:2843;depositAmount:int;deposit;false
accounts:803:1030,bookEntries:803:1030;transferAmount:5574;transferAmount:int;transfer;false
accounts:1984:1978,bookEntries:1984:1978;transferAmount:671;transferAmount:int;transfer;false
accounts:1928,bookEntries:1928;depositAmount:8404;depositAmount:int;deposit;false
accounts:600,bookEntries:600;depositAmount:5482;depositAmount:int;deposit;false
accounts:3247,bookEntries:3247;depositAmount:1281;depositAmount:int;deposit;false
accounts:3887,bookEntries:3887;depositAmount:5926;depositAmount:int;deposit;false
accounts:956:239,bookEntries:956:239;transferAmount:3577;transferAmount:int;transfer;false
accounts:1401,bookEntries:1401;depositAmount:6523;depositAmount:int;deposit;true
accounts:1064:8,bookEntries:1064:8;transferAmount:4443;transferAmount:int;transfer;false
accounts:537,bookEntries:537;depositAmount:5186;depositAmount:int;deposit;false
accounts:2251:2721,bookEntries:2251:2721;transferAmount:709;transferAmount:int;transfer;false
accounts:2145,bookEntries:2145;depositAmount:8166;depositAmount:int;deposit;false
accounts:3441,bookEntries:3441;depositAmount:447;depositAmount:int;deposit;false
accounts:4386:3703,bookEntries:4386:3703;transferAmount:9879;transferAmount:int;transfer;false
accounts:1715:1669,bookEntries:1715:1669;transferAmount:9281;transferAmount:int;transfer;false
accounts:1939:1376,bookEntries:1939:1376;transferAmount:4591;transferAmount:int;transfer;false
accounts:86,bookEntries:86;depositAmount:3275;depositAmount:int;deposit;false
accounts:2838:2781,bookEntries:2838:2781;transferAmount:4305;transferAmount:int;transfer;false
accounts:424,bookEntries:424;depositAmount:441;depositAmount:int;deposit;false
accounts:1632:1164,bookEntries:1632:1164;transferAmount:8483;transferAmount:int;transfer;false
accounts:4137:4362,bookEntries:4137:4362;transferAmount:5421;transferAmount:int;transfer;false
accounts:3691,bookEntries:3691;depositAmount:5643;depositAmount:int;deposit;false
accounts:3863,bookEntries:3863;depositAmount:6677;depositAmount:int;deposit;false
accounts:1651:2166,bookEntries:1651:2166;transferAmount:509;transferAmount:int;transfer;false
accounts:2817,bookEntries:2817;depositAmount:137;depositAmount:int;deposit;false
accounts:334,bookEntries:334;depositAmount:8393;depositAmount:int;deposit;false
accounts:731,bookEntries:731;depositAmount:3633;depositAmount:int;deposit;false
accounts:4126:3760,bookEntries:4126:3760;transferAmount:8423;transferAmount:int;transfer;false
accounts:1530,bookEntries:1530;depositAmount:7402;depositAmount:int;deposit;true
accounts:4027:3789,bookEntries:4027:3789;transferAmount:7334;transferAmount:int;transfer;true
accounts:2021:1397,bookEntries:2021:1397;transferAmount:2073;transferAmount:int;transfer;false
accounts:2096,bookEntries:2096;depositAmount:909;depositAmount:int;deposit;false
accounts:4308,bookEntries:4308;depositAmount:227;depositAmount:int;deposit;true
accounts:1837,bookEntries:1837;depositAmount:4808;depositAmount:int;deposit;false
accounts:2097:1915,bookEntries:2097:1915;transferAmount:2276;transferAmount:int;transfer;true
accounts:302:695,bookEntries:302:695;transferAmount:8076;transferAmount:int;transfer;false
accounts:2304,bookEntries:2304;depositAmount:3984;depositAmount:int;deposit;false
accounts:3558:3846,bookEntries:3558:3846;transferAmount:2927;transferAmount:int;transfer;false
accounts:2605:3212,bookEntries:2605:3212;transferAmount:1771;transferAmount:int;transfer;false
accounts:4181,bookEntries:4181;depositAmount:7512;depositAmount:int;deposit;false
accounts:3251,bookEntries:3251;depositAmount:6269;depositAmount:int;deposit;false
accounts:752:162,bookEntries:752:162;transferAmount:2382;transferAmount:int;transfer;false
accounts:3252,bookEntries:3252;depositAmount:5495;depositAmount:int;deposit;false
accounts:3162,bookEntries:3162;depositAmount:4428;depositAmount:int;deposit;false
accounts:2066:1176,bookEntries:2066:1176;transferAmount:1907;transferAmount:int;transfer;false
accounts:3730,bookEntries:3730;depositAmount:7074;depositAmount:int;deposit;false
accounts:2231:1244,bookEntries:2231:1244;transferAmount:1300;transferAmount:int;transfer;false
accounts:3066:3067,bookEntries:3066:3067;transferAmount:8187;transferAmount:int;transfer;false
accounts:1026,bookEntries:1026;depositAmount:5034;depositAmount:int;deposit;false
accounts:917,bookEntries:917;depositAmount:734;depositAmount:int;deposit;false
accounts:4199,bookEntries:4199;depositAmount:1030;depositAmount:int;deposit;false
accounts:1106:972,bookEntries:1106:972;transferAmount:1940;transferAmount:int;transfer;false
accounts:1194,bookEntries:1194;depositAmount:4031;depositAmount:int;deposit;false
accounts:1962,bookEntries:1962;depositAmount:6183;depositAmount:int;deposit;false
accounts:1231,bookEntries:1231;depositAmount:5286;depositAmount:int;deposit;false
accounts:1634,bookEntries:1634;depositAmount:9667;depositAmount:int;deposit;false
accounts:1064,bookEntries:1064;depositAmount:8531;depositAmount:int;deposit;false
accounts:4052,bookEntries:4052;depositAmount:3132;depositAmount:int;deposit;false
accounts:2803,bookEntries:2803;depositAmount:3320;depositAmount:int;deposit;false
accounts:4328:3906,bookEntries:4328:3906;transferAmount:6131;transferAmount:int;transfer;false
accounts:1734,bookEntries:1734;depositAmount:6701;depositAmount:int;deposit;false
accounts:4263:4337,bookEntries:4263:4337;transferAmount:4078;transferAmount:int;transfer;false
accounts:4295:4192,bookEntries:4295:4192;transferAmount:7532;transferAmount:int;transfer;false
accounts:1720:1453,bookEntries:1720:1453;transferAmount:4368;transferAmount:int;transfer;false
accounts:3492:4465,bookEntries:3492:4465;transferAmount:4590;transferAmount:int;transfer;false
accounts:878,bookEntries:878;depositAmount:9582;depositAmount:int;deposit;false
accounts:3275:3340,bookEntries:3275:3340;transferAmount:3998;transferAmount:int;transfer;false
accounts:3655:4286,bookEntries:3655:4286;transferAmount:8105;transferAmount:int;transfer;false
accounts:35:663,bookEntries:35:663;transferAmount:8799;transferAmount:int;transfer;false
accounts:4142:3922,bookEntries:4142:3922;transferAmount:8852;transferAmount:int;transfer;false
accounts:1208,bookEntries:1208;depositAmount:2044;depositAmount:int;deposit;false
accounts:3188,bookEntries:3188;depositAmount:7460;depositAmount:int;deposit;false
accounts:1541:2112,bookEntries:1541:2112;transferAmount:5656;transferAmount:int;transfer;false
accounts:2125,bookEntries:2125;depositAmount:8076;depositAmount:int;deposit;false
accounts:1760,bookEntries:1760;depositAmount:900;depositAmount:int;deposit;false
accounts:2157:1510,bookEntries:2157:1510;transferAmount:1386;transferAmount:int;transfer;false
accounts:2700:3161,bookEntries:2700:3161;transferAmount:3679;transferAmount:int;transfer;false
accounts:1602,bookEntries:1602;depositAmount:8188;depositAmount:int;deposit;false
accounts:3466:4180,bookEntries:3466:4180;transferAmount:7096;transferAmount:int;transfer;false
accounts:561,bookEntries:561;depositAmount:3618;depositAmount:int;deposit;false
accounts:375:856,bookEntries:375:856;transferAmount:9018;transferAmount:int;transfer;false
accounts:2887:2797,bookEntries:2887:2797;transferAmount:226;transferAmount:int;transfer;false
accounts:690:20,bookEntries:690:20;transferAmount:5886;transferAmount:int;transfer;false
accounts:2184:1539,bookEntries:2184:1539;transferAmount:7498;transferAmount:int;transfer;false
accounts:2356,bookEntries:2356;depositAmount:2515;depositAmount:int;deposit;false
accounts:448,bookEntries:448;depositAmount:217;depositAmount:int;deposit;false
accounts:302:515,bookEntries:302:515;transferAmount:2440;transferAmount:int;transfer;false
accounts:403,bookEntries:403;depositAmount:5121;depositAmount:int;deposit;false
accounts:633:442,bookEntries:633:442;transferAmount:3415;transferAmount:int;transfer;false
accounts:2278:3055,bookEntries:2278:3055;transferAmount:2618;transferAmount:int;transfer;false
accounts:1175:1596,bookEntries:1175:1596;transferAmount:972;transferAmount:int;transfer;false
accounts:338:550,bookEntries:338:550;transferAmount:1265;transferAmount:int;transfer;false
accounts:2976,bookEntries:2976;depositAmount:2347;depositAmount:int;deposit;false
accounts:13:12,bookEntries:13:12;transferAmount:6912;transferAmount:int;transfer;false
accounts:2357,bookEntries:2357;depositAmount:704;depositAmount:int;deposit;false
accounts:2571:2891,bookEntries:2571:2891;transferAmount:1336;transferAmount:int;transfer;false
accounts:362:497,bookEntries:362:497;transferAmount:5292;transferAmount:int;transfer;false
accounts:3535,bookEntries:3535;depositAmount:1813;depositAmount:int;deposit;false
accounts:3437:4016,bookEntries:3437:4016;transferAmount:1798;transferAmount:int;transfer;false
accounts:2396:3367,bookEntries:2396:3367;transferAmount:8310;transferAmount:int;transfer;false
accounts:1297:1656,bookEntries:1297:1656;transferAmount:6385;transferAmount:int;transfer;false
accounts:202:126,bookEntries:202:126;transferAmount:2857;transferAmount:int;transfer;false
accounts:1037,bookEntries:1037;depositAmount:2240;depositAmount:int;deposit;false
accounts:2184,bookEntries:2184;depositAmount:7697;depositAmount:int;deposit;false
accounts:2983:2379,bookEntries:2983:2379;transferAmount:1230;transferAmount:int;transfer;true
accounts:3426,bookEntries:3426;depositAmount:2161;depositAmount:int;deposit;false
accounts:3744,bookEntries:3744;depositAmount:7168;depositAmount:int;deposit;false
accounts:1518,bookEntries:1518;depositAmount:4629;depositAmount:int;deposit;false
accounts:3659:4492,bookEntries:3659:4492;transferAmount:4039;transferAmount:int;transfer;false
accounts:3105,bookEntries:3105;depositAmount:5276;depositAmount:int;deposit;false
accounts:3342,bookEntries:3342;depositAmount:975;depositAmount:int;deposit;false
accounts:1307:2087,bookEntries:1307:2087;transferAmount:1048;transferAmount:int;transfer;false
accounts:3231,bookEntries:3231;depositAmount:9935;depositAmount:int;deposit;false
accounts:3881,bookEntries:3881;depositAmount:1313;depositAmount:int;deposit;false
accounts:1784,bookEntries:1784;depositAmount:7751;depositAmount:int;deposit;false
accounts:1928:1942,bookEntries:1928:1942;transferAmount:8251;transferAmount:int;transfer;false
accounts:600:918,bookEntries:600:918;transferAmount:700;transferAmount:int;transfer;false
accounts:864,bookEntries:864;depositAmount:9061;depositAmount:int;deposit;false
accounts:3247:3028,bookEntries:3247:3028;transferAmount:4238;transferAmount:int;transfer;false
accounts:1922,bookEntries:1922;depositAmount:587;depositAmount:int;deposit;false
accounts:3887:3504,bookEntries:3887:3504;transferAmount:2729;transferAmount:int;transfer;false
accounts:1401:2215,bookEntries:1401:2215;transferAmount:8122;transferAmount:int;transfer;false
accounts:537:679,bookEntries:537:679;transferAmount:1826;transferAmount:int;transfer;false
accounts:2145:2036,bookEntries:2145:2036;transferAmount:9157;transferAmount:int;transfer;false
accounts:3441:4153,bookEntries:3441:4153;transferAmount:5175;transferAmount:int;transfer;false
accounts:86:438,bookEntries:86:438;transferAmount:4530;transferAmount:int;transfer;false
accounts:2828,bookEntries:2828;depositAmount:7467;depositAmount:int;deposit;false
accounts:3157,bookEntries:3157;depositAmount:3641;depositAmount:int;deposit;false
accounts:942,bookEntries:942;depositAmount:3521;depositAmount:int;deposit;false
accounts:1949,bookEntries:1949;depositAmount:7169;depositAmount:int;deposit;false
accounts:837,bookEntries:837;depositAmount:9745;depositAmount:int;deposit;false
accounts:424:41,bookEntries:424:41;transferAmount:8663;transferAmount:int;transfer;false
accounts:149,bookEntries:149;depositAmount:282;depositAmount:int;deposit;false
accounts:3343,bookEntries:3343;depositAmount:1697;depositAmount:int;deposit;false
accounts:3691,bookEntries:3691;depositAmount:7210;depositAmount:int;deposit;false
accounts:3691:4143,bookEntries:3691:4143;transferAmount:7317;transferAmount:int;transfer;false
accounts:3863:3781,bookEntries:3863:3781;transferAmount:1189;transferAmount:int;transfer;false
accounts:3204,bookEntries:3204;depositAmount:9199;depositAmount:int;deposit;false
accounts:2817:3018,bookEntries:2817:3018;transferAmount:5264;transferAmount:int;transfer;false
accounts:3979,bookEntries:3979;depositAmount:6225;depositAmount:int;deposit;false
accounts:334:116,bookEntries:334:116;transferAmount:8400;transferAmount:int;transfer;false
accounts:96,bookEntries:96;depositAmount:6740;depositAmount:int;deposit;false
accounts:731:185,bookEntries:731:185;transferAmount:5005;transferAmount:int;transfer;false
accounts:4376,bookEntries:4376;depositAmount:2306;depositAmount:int;deposit;false
accounts:1530:1672,bookEntries:1530:1672;transferAmount:3789;transferAmount:int;transfer;false
accounts:2096:1930,bookEntries:2096:1930;transferAmount:5887;transferAmount:int;transfer;false
accounts:815,bookEntries:815;depositAmount:2964;depositAmount:int;deposit;false
accounts:2172,bookEntries:2172;depositAmount:6872;depositAmount:int;deposit;false
accounts:4308:4238,bookEntries:4308:4238;transferAmount:1103;transferAmount:int;transfer;true
accounts:2172,bookEntries:2172;depositAmount:5663;depositAmount:int;deposit;false
accounts:1837:1766,bookEntries:1837:1766;transferAmount:8365;transferAmount:int;transfer;false
accounts:3545,bookEntries:3545;depositAmount:8981;depositAmount:int;deposit;false
accounts:2304:2656,bookEntries:2304:2656;transferAmount:2893;transferAmount:int;transfer;false
accounts:2285,bookEntries:2285;depositAmount:8989;depositAmount:int;deposit;false
accounts:3024,bookEntries:3024;depositAmount:924;depositAmount:int;deposit;false
accounts:201,bookEntries:201;depositAmount:3493;depositAmount:int;deposit;false
accounts:2557,bookEntries:2557;depositAmount:502;depositAmount:int;deposit;true
accounts:4181:4232,bookEntries:4181:4232;transferAmount:7814;transferAmount:int;transfer;false
accounts:1109,bookEntries:1109;depositAmount:447;depositAmount:int;deposit;false
accounts:3251:3113,bookEntries:3251:3113;transferAmount:4520;transferAmount:int;transfer;false
accounts:825,bookEntries:825;depositAmount:1793;depositAmount:int;deposit;false
accounts:3252:3107,bookEntries:3252:3107;transferAmount:5431;transferAmount:int;transfer;false
accounts:1189,bookEntries:1189;depositAmount:321;depositAmount:int;deposit;false
accounts:2538,bookEntries:2538;depositAmount:7727;depositAmount:int;deposit;false
accounts:3162:2295,bookEntries:3162:2295;transferAmount:511;transferAmount:int;transfer;false
accounts:3730:3420,bookEntries:3730:3420;transferAmount:7121;transferAmount:int;transfer;false
accounts:1026:58,bookEntries:1026:58;transferAmount:3055;transferAmount:int;transfer;false
accounts:917:439,bookEntries:917:439;transferAmount:9427;transferAmount:int;transfer;true
accounts:970,bookEntries:970;depositAmount:4943;depositAmount:int;deposit;true
accounts:2270,bookEntries:2270;depositAmount:2220;depositAmount:int;deposit;false
accounts:233,bookEntries:233;depositAmount:3671;depositAmount:int;deposit;false
accounts:4199:4405,bookEntries:4199:4405;transferAmount:5009;transferAmount:int;transfer;false
accounts:2972,bookEntries:2972;depositAmount:9517;depositAmount:int;deposit;false
accounts:1194:2242,bookEntries:1194:2242;transferAmount:9018;transferAmount:int;transfer;true
accounts:476,bookEntries:476;depositAmount:888;depositAmount:int;deposit;false
accounts:3440,bookEntries:3440;depositAmount:3570;depositAmount:int;deposit;false
accounts:555,bookEntries:555;depositAmount:7960;depositAmount:int;deposit;false
accounts:3783,bookEntries:3783;depositAmount:8417;depositAmount:int;deposit;false
accounts:1962:1254,bookEntries:1962:1254;transferAmount:6697;transferAmount:int;transfer;false
accounts:3308,bookEntries:3308;depositAmount:3592;depositAmount:int;deposit;false
accounts:1832,bookEntries:1832;depositAmount:6399;depositAmount:int;deposit;false
accounts:1357,bookEntries:1357;depositAmount:1179;depositAmount:int;deposit;false
accounts:3910,bookEntries:3910;depositAmount:2585;depositAmount:int;deposit;false
accounts:502,bookEntries:502;depositAmount:8595;depositAmount:int;deposit;false
accounts:4193,bookEntries:4193;depositAmount:6839;depositAmount:int;deposit;false
accounts:507,bookEntries:507;depositAmount:7145;depositAmount:int;deposit;false
accounts:487,bookEntries:487;depositAmount:6656;depositAmount:int;deposit;false
accounts:3971,bookEntries:3971;depositAmount:5555;depositAmount:int;deposit;false
accounts:1231:1903,bookEntries:1231:1903;transferAmount:811;transferAmount:int;transfer;false
accounts:2966,bookEntries:2966;depositAmount:7457;depositAmount:int;deposit;false
accounts:1634:1893,bookEntries:1634:1893;transferAmount:6528;transferAmount:int;transfer;false
accounts:1064:123,bookEntries:1064:123;transferAmount:7223;transferAmount:int;transfer;false
accounts:3863,bookEntries:3863;depositAmount:8080;depositAmount:int;deposit;false
accounts:4052:3614,bookEntries:4052:3614;transferAmount:9177;transferAmount:int;transfer;false
accounts:2803:3280,bookEntries:2803:3280;transferAmount:476;transferAmount:int;transfer;false
accounts:1734:1531,bookEntries:1734:1531;transferAmount:2754;transferAmount:int;transfer;false
accounts:2268,bookEntries:2268;depositAmount:7667;depositAmount:int;deposit;false
accounts:273,bookEntries:273;depositAmount:8909;depositAmount:int;deposit;false
accounts:1336,bookEntries:1336;depositAmount:2627;depositAmount:int;deposit;false
accounts:2229,bookEntries:2229;depositAmount:5470;depositAmount:int;deposit;false
accounts:2450,bookEntries:2450;depositAmount:7713;depositAmount:int;deposit;false
accounts:654,bookEntries:654;depositAmount:7084;depositAmount:int;deposit;false
accounts:878:2,bookEntries:878:2;transferAmount:8584;transferAmount:int;transfer;false
accounts:1208:1988,bookEntries:1208:1988;transferAmount:57;transferAmount:int;transfer;false
accounts:300,bookEntries:300;depositAmount:947;depositAmount:int;deposit;false
accounts:3188:2489,bookEntries:3188:2489;transferAmount:9296;transferAmount:int;transfer;false
accounts:2125:1982,bookEntries:2125:1982;transferAmount:433;transferAmount:int;transfer;false
accounts:1760:1170,bookEntries:1760:1170;transferAmount:5293;transferAmount:int;transfer;false
accounts:912,bookEntries:912;depositAmount:3076;depositAmount:int;deposit;false
accounts:2013,bookEntries:2013;depositAmount:4906;depositAmount:int;deposit;false
accounts:1602:2155,bookEntries:1602:2155;transferAmount:810;transferAmount:int;transfer;false
accounts:561:928,bookEntries:561:928;transferAmount:5564;transferAmount:int;transfer;false
accounts:2356:2258,bookEntries:2356:2258;transferAmount:8432;transferAmount:int;transfer;false
accounts:448:808,bookEntries:448:808;transferAmount:3516;transferAmount:int;transfer;false
accounts:403:447,bookEntries:403:447;transferAmount:822;transferAmount:int;transfer;false
accounts:3979,bookEntries:3979;depositAmount:8378;depositAmount:int;deposit;false
accounts:2976:2945,bookEntries:2976:2945;transferAmount:4138;transferAmount:int;transfer;false
accounts:2357:2412,bookEntries:2357:2412;transferAmount:1441;transferAmount:int;transfer;false
accounts:1301,bookEntries:1301;depositAmount:4945;depositAmount:int;deposit;false
accounts:2127,bookEntries:2127;depositAmount:963;depositAmount:int;deposit;false
accounts:4080,bookEntries:4080;depositAmount:2730;depositAmount:int;deposit;true
accounts:4322,bookEntries:4322;depositAmount:5415;depositAmount:int;deposit;false
accounts:2769,bookEntries:2769;depositAmount:9284;depositAmount:int;deposit;false
accounts:3535:3383,bookEntries:3535:3383;transferAmount:4475;transferAmount:int;transfer;true
accounts:1037:141,bookEntries:1037:141;transferAmount:7361;transferAmount:int;transfer;false
accounts:2184:1364,bookEntries:2184:1364;transferAmount:8542;transferAmount:int;transfer;false
accounts:3426:4070,bookEntries:3426:4070;transferAmount:4853;transferAmount:int;transfer;false
accounts:3744:3537,bookEntries:3744:3537;transferAmount:1029;transferAmount:int;transfer;false
accounts:4204,bookEntries:4204;depositAmount:6763;depositAmount:int;deposit;false
accounts:2182,bookEntries:2182;depositAmount:2681;depositAmount:int;deposit;false
accounts:3713,bookEntries:3713;depositAmount:3049;depositAmount:int;deposit;false
accounts:1518:1133,bookEntries:1518:1133;transferAmount:5100;transferAmount:int;transfer;false
accounts:3105:3222,bookEntries:3105:3222;transferAmount:5039;transferAmount:int;transfer;false
accounts:3342:2913,bookEntries:3342:2913;transferAmount:2081;transferAmount:int;transfer;false
accounts:3231:3106,bookEntries:3231:3106;transferAmount:1337;transferAmount:int;transfer;false
accounts:3881:4347,bookEntries:3881:4347;transferAmount:9982;transferAmount:int;transfer;false
accounts:2480,bookEntries:2480;depositAmount:4757;depositAmount:int;deposit;false
accounts:1784:1820,bookEntries:1784:1820;transferAmount:282;transferAmount:int;transfer;false
accounts:864:621,bookEntries:864:621;transferAmount:5407;transferAmount:int;transfer;false
accounts:3937,bookEntries:3937;depositAmount:6712;depositAmount:int;deposit;false
accounts:621,bookEntries:621;depositAmount:3220;depositAmount:int;deposit;false
accounts:1922:1287,bookEntries:1922:1287;transferAmount:9902;transferAmount:int;transfer;false
accounts:2828:2270,bookEntries:2828:2270;transferAmount:620;transferAmount:int;transfer;false
accounts:3157:2765,bookEntries:3157:2765;transferAmount:3003;transferAmount:int;transfer;false
accounts:3402,bookEntries:3402;depositAmount:7623;depositAmount:int;deposit;false
accounts:2326,bookEntries:2326;depositAmount:743;depositAmount:int;deposit;false
accounts:942:816,bookEntries:942:816;transferAmount:9591;transferAmount:int;transfer;false
accounts:2782,bookEntries:2782;depositAmount:492;depositAmount:int;deposit;false
accounts:1899,bookEntries:1899;depositAmount:3724;depositAmount:int;deposit;false
accounts:1949:2097,bookEntries:1949:2097;transferAmount:8841;transferAmount:int;transfer;false
accounts:837:218,bookEntries:837:218;transferAmount:7123;transferAmount:int;transfer;false
accounts:4341,bookEntries:4341;depositAmount:8810;depositAmount:int;deposit;false
accounts:149:550,bookEntries:149:550;transferAmount:4456;transferAmount:int;transfer;false
accounts:3343:2692,bookEntries:3343:2692;transferAmount:4860;transferAmount:int;transfer;false
accounts:2055,bookEntries:2055;depositAmount:5325;depositAmount:int;deposit;false
accounts:2193,bookEntries:2193;depositAmount:5193;depositAmount:int;deposit;false
accounts:2880,bookEntries:2880;depositAmount:8650;depositAmount:int;deposit;false
accounts:3691:4038,bookEntries:3691:4038;transferAmount:9383;transferAmount:int;transfer;false
accounts:1101,bookEntries:1101;depositAmount:6144;depositAmount:int;deposit;false
accounts:3204:2800,bookEntries:3204:2800;transferAmount:4412;transferAmount:int;transfer;false
accounts:4156,bookEntries:4156;depositAmount:6026;depositAmount:int;deposit;false
accounts:3979:4231,bookEntries:3979:4231;transferAmount:7816;transferAmount:int;transfer;false
accounts:96:599,bookEntries:96:599;transferAmount:982;transferAmount:int;transfer;true
accounts:4376:3395,bookEntries:4376:3395;transferAmount:464;transferAmount:int;transfer;false
accounts:815:1067,bookEntries:815:1067;transferAmount:3885;transferAmount:int;transfer;false
accounts:335,bookEntries:335;depositAmount:945;depositAmount:int;deposit;false
accounts:2172:1788,bookEntries:2172:1788;transferAmount:1101;transferAmount:int;transfer;false
accounts:2555,bookEntries:2555;depositAmount:8116;depositAmount:int;deposit;false
accounts:978,bookEntries:978;depositAmount:8712;depositAmount:int;deposit;false
accounts:2172:1981,bookEntries:2172:1981;transferAmount:7902;transferAmount:int;transfer;false
accounts:3545:3890,bookEntries:3545:3890;transferAmount:4900;transferAmount:int;transfer;false
accounts:2285:2262,bookEntries:2285:2262;transferAmount:8405;transferAmount:int;transfer;false
accounts:3024:2747,bookEntries:3024:2747;transferAmount:766;transferAmount:int;transfer;false
accounts:201:714,bookEntries:201:714;transferAmount:2178;transferAmount:int;transfer;false
accounts:2557:2376,bookEntries:2557:2376;transferAmount:6049;transferAmount:int;transfer;false
accounts:1109:567,bookEntries:1109:567;transferAmount:7527;transferAmount:int;transfer;false
accounts:2918,bookEntries:2918;depositAmount:2151;depositAmount:int;deposit;false
accounts:825:631,bookEntries:825:631;transferAmount:8224;transferAmount:int;transfer;false
