1797:2198,3648,transfer,false
3486:3717,473,transfer,false
1527,9980,deposit,false
3146,2440,deposit,false
808:773,2222,transfer,false
3233:2874,3766,transfer,false
3640:4309,743,transfer,true
1955,1220,deposit,false
1386:1749,4023,transfer,false
658:4:4,1368,transfer,false
1594,9051,deposit,false
1442:2212,4435,transfer,false
701,4945,deposit,false
894:661,3589,transfer,false
1302:1678,5160,transfer,false
3492:4399,942,transfer,false
1212:1940,9569,transfer,false
949,3482,deposit,false
2742,3769,deposit,false
1361,3562,deposit,false
2816:3337,7185,transfer,false
2732,5462,deposit,true
984:258,6976,transfer,false
4220,6563,deposit,false
3538:3788,1755,transfer,false
1654,8818,deposit,false
2881,4547,deposit,false
768,247,deposit,true
197:239,5139,transfer,false
1049:591,4464,transfer,false
1895:1650,9568,transfer,false
1719,220,deposit,false
4201,897,deposit,false
2330:2803,3261,transfer,false
3836,2266,deposit,false
1262,9375,deposit,false
369,428,deposit,false
2775,9972,deposit,true
3443:4385,5142,transfer,false
2146,9065,deposit,false
2615:3065,3891,transfer,false
4361:3500,735,transfer,false
430:869,6959,transfer,false
255:424,5152,transfer,false
2124,7797,deposit,false
90:876,8124,transfer,false
2542:2775,7862,transfer,false
3556:3443,8727,transfer,false
1277:1964,8161,transfer,false
351:567,8746,transfer,false
4110,3335,deposit,false
728,2578,deposit,false
2211,2361,deposit,false
3434,7790,deposit,false
2173,7541,deposit,false
4378:3443,3018,transfer,false
21:375,8880,transfer,false
4036,4119,deposit,false
1938:1467,7158,transfer,false
3723,2937,deposit,false
2836,8324,deposit,false
3388,2426,deposit,false
1524:2059,969,transfer,false
2249,7299,deposit,false
411:94:94,4453,transfer,false
2891:3089,2202,transfer,false
1527:2149,4389,transfer,false
3146:2592,2433,transfer,false
267,9651,deposit,false
1955:1538,5879,transfer,false
1594:2135,6924,transfer,false
2954,938,deposit,false
3162,5574,deposit,true
578,1489,deposit,false
1362,4541,deposit,false
1342,6544,deposit,false
701:128,9960,transfer,false
1765,8426,deposit,false
949:131,8985,transfer,false
3287,2964,deposit,false
2742:3184,8190,transfer,false
1361:1250,9349,transfer,false
2732:3274,4907,transfer,false
3374,5751,deposit,false
1107,1685,deposit,false
4220:4284,6719,transfer,false
1235,6971,deposit,false
1654:1193,1838,transfer,false
2881:2663,6727,transfer,false
768:634,1992,transfer,false
1719:1193,2221,transfer,false
2604,3105,deposit,false
363,6429,deposit,false
4201:3837,8813,transfer,false
3836:3823,1282,transfer,false
2436,2752,deposit,false
1262:2034,7584,transfer,false
4400,4133,deposit,false
2128,7729,deposit,false
828,338,deposit,false
4262,9528,deposit,false
369:43:43,5525,transfer,false
302,3679,deposit,false
2630,7978,deposit,false
1104,3382,deposit,false
336,7426,deposit,false
2775:3260,3306,transfer,false
2146:1587,8104,transfer,false
2195,3581,deposit,false
2124:1573,2067,transfer,false
4110:4195,7028,transfer,false
728:786,1402,transfer,true
2211:1945,9244,transfer,false
2810,2688,deposit,false
1249,7099,deposit,false
3434:4351,5565,transfer,false
1866,4359,deposit,false
2173:2101,8267,transfer,false
4036:3415,9718,transfer,false
3723:4312,8772,transfer,false
2836:2375,52,transfer,true
3388:4348,9897,transfer,false
2203,3483,deposit,false
2249:1165,2515,transfer,false
3939,8451,deposit,false
2679,9309,deposit,false
267:295,6989,transfer,false
2954:2318,1895,transfer,false
3162:2318,7253,transfer,false
3310,4513,deposit,false
578:69:69,4802,transfer,false
1362:2062,9590,transfer,false
3769,2749,deposit,false
2837,2273,deposit,false
1342:2098,5392,transfer,false
1765:1428,734,transfer,false
3287:3159,7637,transfer,false
3374:2712,8806,transfer,false
2560,6792,deposit,false
1107:529,5917,transfer,false
1235:1576,9752,transfer,false
2604:2698,459,transfer,false
1240,4107,deposit,false
115,2956,deposit,false
3441,750,deposit,false
363:504,8415,transfer,false
1025,5914,deposit,false
3494,5944,deposit,false
2436:3070,1925,transfer,false
120,5783,deposit,false
2144,5355,deposit,false
4400:3678,462,transfer,false
2128:1323,3227,transfer,false
4238,9472,deposit,false
828:311,3238,transfer,false
3099,2098,deposit,false
3760,40,deposit,false
3278,6734,deposit,false
4262:3826,30,transfer,false
1983,8861,deposit,true
302:597,7913,transfer,false
3633,9987,deposit,false
3120,5468,deposit,false
2465,6928,deposit,false
2630:3226,825,transfer,false
4104,5471,deposit,false
1104:786,9397,transfer,false
867,537,deposit,true
336:480,2040,transfer,false
2195:1607,112,transfer,false
2810:2290,7932,transfer,false
1249:1324,7249,transfer,false
1866,6334,deposit,false
1866:1317,6854,transfer,false
648,9716,deposit,false
2203:1278,5775,transfer,true
3939:3573,9177,transfer,false
2679:3187,7558,transfer,false
3310:3223,1388,transfer,false
3427,1580,deposit,false
2134,706,deposit,false
3769:3857,1048,transfer,false
2837:2553,8270,transfer,false
2560:2701,5139,transfer,false
3087,8576,deposit,false
3378,1279,deposit,false
1240:1917,3281,transfer,true
115:640,7556,transfer,false
4088,3011,deposit,true
3441:3574,8644,transfer,false
2449,4890,deposit,false
1025:93:93,2581,transfer,false
2456,8320,deposit,false
921,9519,deposit,false
671,2099,deposit,false
3494:3567,5318,transfer,false
120:18:18,493,transfer,false
2144:1224,515,transfer,false
897,5618,deposit,false
4238:3528,2512,transfer,false
3099:2448,5923,transfer,false
3760:4167,901,transfer,false
2335,1835,deposit,false
3278:2732,7897,transfer,false
1983:1979,8305,transfer,false
2425,4280,deposit,false
993,9360,deposit,false
3633:3474,4966,transfer,false
2295,6209,deposit,false
151,5592,deposit,false
1272,5045,deposit,false
3014,3580,deposit,false
3120:2449,3123,transfer,false
2465:2442,6993,transfer,false
4104:4229,6818,transfer,false
2573,4085,deposit,false
3689,518,deposit,false
3337,2618,deposit,false
867:430,9632,transfer,false
2440,3083,deposit,false
1866:1520,2869,transfer,false
3651,8227,deposit,false
648:28:28,4309,transfer,false
4319,3476,deposit,false
1157,4830,deposit,false
899,4856,deposit,false
3427:3770,9307,transfer,false
2134:1802,7547,transfer,false
3087:2403,3566,transfer,false
970,4273,deposit,false
634,9611,deposit,false
1511,5302,deposit,false
3378:4052,3786,transfer,false
1273,9672,deposit,false
4088:4061,1351,transfer,false
3087,585,deposit,false
2449:3042,1528,transfer,false
2024,3222,deposit,false
2456:2349,8278,transfer,false
2613,8981,deposit,false
921:675,2682,transfer,false
671:440,3993,transfer,false
4297,8233,deposit,false
897:1001,1630,transfer,true
988,507,deposit,false
3318,3046,deposit,false
2335:3104,9163,transfer,false
2425:2645,8040,transfer,false
993:400,7090,transfer,false
2295:2927,214,transfer,false
151:312,9751,transfer,false
1272:1811,8013,transfer,false
3014:2936,4196,transfer,false
2517,704,deposit,false
345,3682,deposit,false
2573:3040,7821,transfer,true
3470,5831,deposit,false
3689:4165,9571,transfer,true
820,6408,deposit,false
444,9698,deposit,false
3337:3023,5537,transfer,false
4031,1214,deposit,false
2075,5906,deposit,false
832,5135,deposit,false
30,9728,deposit,false
2440:2254,3534,transfer,false
3651:4148,8885,transfer,false
723,708,deposit,false
4319:3379,7012,transfer,false
1157:1915,7475,transfer,false
899:637,7320,transfer,false
1174,3905,deposit,false
970:315,792,transfer,false
627,7631,deposit,false
4034,460,deposit,false
634:715,5300,transfer,false
1406,7614,deposit,false
1817,5739,deposit,false
1511:1898,6126,transfer,false
1273:1129,6016,transfer,false
4241,4440,deposit,false
3087:2911,4071,transfer,false
2024:1786,8106,transfer,false
2613:2508,764,transfer,false
4297:4036,5811,transfer,false
988:1045,1262,transfer,false
2721,6661,deposit,false
2488,7285,deposit,false
3318:2489,78,transfer,false
2517:2841,7428,transfer,false
2497,7966,deposit,false
345:380,3872,transfer,false
3470:3633,314,transfer,false
820:387,8541,transfer,false
444:1039,1038,transfer,false
1469,1200,deposit,false
3100,2939,deposit,false
4031:3614,2651,transfer,false
2075:1383,986,transfer,false
618,6656,deposit,false
923,6970,deposit,false
1033,3394,deposit,false
2750,5674,deposit,false
902,9101,deposit,false
832:51:51,5710,transfer,false
3795,508,deposit,false
30:245,4962,transfer,false
723:1114,8227,transfer,false
1174:1364,8512,transfer,false
627:259,6532,transfer,false
4034:3966,4239,transfer,false
2058,2818,deposit,false
1406:1716,9643,transfer,false
2370,4449,deposit,false
1817:1994,8829,transfer,false
4241:4244,1933,transfer,true
3543,5670,deposit,false
948,6609,deposit,false
2721:3119,6740,transfer,false
2488:2674,5327,transfer,false
3721,5097,deposit,false
2497:3126,8382,transfer,false
1469:1549,4369,transfer,false
138,9274,deposit,false
2382,1147,deposit,false
1549,274,deposit,false
3100:2817,5921,transfer,false
3772,4412,deposit,false
3753,8765,deposit,false
618:956,9666,transfer,false
2645,120,deposit,false
774,3952,deposit,false
923:219,3135,transfer,false
3001,5433,deposit,false
1033:760,6705,transfer,false
2750:2625,7118,transfer,false
425,5473,deposit,false
294,9236,deposit,true
662,9679,deposit,false
4235,9552,deposit,false
233,1461,deposit,true
902:86:86,6661,transfer,false
340,2977,deposit,false
3453,1682,deposit,false
3795:3799,3793,transfer,false
2058:2001,9063,transfer,false
2370:2344,3892,transfer,false
3543:4251,5764,transfer,false
1457,961,deposit,false
3123,765,deposit,true
267,2864,deposit,false
3910,527,deposit,false
948:914,7722,transfer,false
1816,5798,deposit,false
3721:3942,1429,transfer,false
138:39:39,2290,transfer,false
2382:2378,9322,transfer,false
1549:1692,209,transfer,false
3772:3750,6031,transfer,false
3753:3469,1144,transfer,false
1807,6506,deposit,false
3312,2968,deposit,false
2645:2381,7349,transfer,false
774:472,3031,transfer,false
1157,8615,deposit,false
3468,8716,deposit,false
4141,6032,deposit,false
1282,8599,deposit,false
3001:2884,9333,transfer,false
2613,397,deposit,false
425:605,3704,transfer,false
2004,2813,deposit,false
2446,4354,deposit,false
294:184,5555,transfer,false
662:449,8809,transfer,false
4235:3503,7378,transfer,false
4368,7996,deposit,false
1612,6110,deposit,false
65,1203,deposit,false
424,6165,deposit,false
233:752,4281,transfer,false
1980,6358,deposit,false
3198,911,deposit,false
4214,7722,deposit,false
340:1120,9301,transfer,false
656,2112,deposit,false
1581,9070,deposit,false
3006,5885,deposit,false
2119,4570,deposit,false
3453:3506,3950,transfer,false
4238,4717,deposit,false
3717,3991,deposit,false
3980,9960,deposit,false
1457:1500,6689,transfer,false
3123:2293,419,transfer,false
2743,8955,deposit,false
267:1098,260,transfer,false
3910:4009,7085,transfer,false
2858,9212,deposit,false
1816:1219,7804,transfer,false
1807:1253,6270,transfer,false
3312:3036,4553,transfer,false
2045,1839,deposit,false
979,3055,deposit,false
882,9962,deposit,false
3603,2753,deposit,false
1157:1256,6810,transfer,false
3468:3418,6329,transfer,false
1031,8577,deposit,false
4141:4161,6697,transfer,false
1282:1759,3630,transfer,false
4062,3684,deposit,false
675,545,deposit,false
2919,7456,deposit,false
3757,8373,deposit,false
2613:2545,5123,transfer,false
4467,1152,deposit,false
1509,7599,deposit,false
2004:1168,6336,transfer,false
44,5407,deposit,false
820,7839,deposit,false
2446:2319,5229,transfer,false
4368:3670,1470,transfer,false
1445,205,deposit,false
1612:1911,1033,transfer,false
706,3728,deposit,false
65:102,6408,transfer,false
4303,1230,deposit,false
424:86:86,7276,transfer,false
4194,1713,deposit,false
2234,7881,deposit,false
1980:1420,6786,transfer,false
3198:2779,1839,transfer,false
4214:3444,3340,transfer,false
656:868,6393,transfer,false
1581:1194,2202,transfer,false
1815,2690,deposit,true
3006:2754,3267,transfer,false
2119:1654,6521,transfer,false
3910,3528,deposit,false
4238:3904,6260,transfer,false
143,270,deposit,false
3717:3879,4297,transfer,false
1499,2693,deposit,false
3980:3686,1742,transfer,false
2743:2561,480,transfer,false
940,6661,deposit,false
3927,4654,deposit,false
4339,9261,deposit,false
2858:2847,2184,transfer,false
2045:1629,8191,transfer,false
979:294,1692,transfer,false
3116,7550,deposit,false
882:993,9410,transfer,false
1165,6983,deposit,false
3603:3972,815,transfer,false
3693,8003,deposit,false
2176,9978,deposit,false
4122,9783,deposit,false
1031:618,2741,transfer,false
4062:4161,8578,transfer,false
675:482,2477,transfer,false
2366,3738,deposit,false
1935,1116,deposit,false
2919:3036,9901,transfer,false
3757:3855,508,transfer,false
4467:4015,3562,transfer,false
501,1826,deposit,false
1509:1436,1485,transfer,false
4082,9149,deposit,false
3998,4425,deposit,false
44:436,4597,transfer,false
820:829,3608,transfer,false
3346,4030,deposit,false
2510,7400,deposit,false
1445:1722,348,transfer,false
706:564,7826,transfer,false
4303:3468,7721,transfer,false
4194:3393,9332,transfer,false
2234:1911,2992,transfer,false
1815:1605,2897,transfer,false
2016,2927,deposit,false
4339,3232,deposit,false
3727,5304,deposit,false
3910:3805,8201,transfer,false
2399,7762,deposit,false
2348,7756,deposit,false
1618,1056,deposit,false
2260,360,deposit,false
143:947,7107,transfer,false
1499:1765,8531,transfer,false
560,676,deposit,false
1118,3562,deposit,false
1500,2724,deposit,true
940:909,5587,transfer,false
4206,1439,deposit,false
3927:3403,2556,transfer,false
129,1435,deposit,false
2441,5159,deposit,true
2516,9594,deposit,false
4339:4050,607,transfer,false
683,2867,deposit,false
2014,5135,deposit,false
3116:2730,3828,transfer,false
3401,3619,deposit,false
1220,1712,deposit,false
3837,7055,deposit,false
1733,4812,deposit,false
1165:1218,995,transfer,false
3693:3815,4351,transfer,false
1674,8053,deposit,false
2614,4749,deposit,false
2176:1143,3280,transfer,false
4122:4376,3735,transfer,false
1966,4005,deposit,false
2366:2890,5238,transfer,false
1860,5175,deposit,false
1317,3376,deposit,false
1935:1555,9248,transfer,false
763,4196,deposit,false
501:760,3020,transfer,false
3719,4654,deposit,false
4082:3775,9490,transfer,false
3223,5615,deposit,true
3998:3687,9865,transfer,false
1672,5738,deposit,false
3346:2343,2329,transfer,false
3920,9406,deposit,false
2174,2256,deposit,false
2510:2268,5661,transfer,false
1653,6690,deposit,false
2016:1153,3112,transfer,false
2842,4796,deposit,false
3986,2169,deposit,false
4339:4012,6622,transfer,false
3727:3690,9111,transfer,false
20,3991,deposit,false
2399:2680,934,transfer,false
2348:2278,1666,transfer,false
1543,8091,deposit,false
1618:1800,1509,transfer,false
2260:2925,6150,transfer,false
191,5309,deposit,false
2259,2712,deposit,true
560:398,5342,transfer,false
1118:33:33,8997,transfer,false
1500:1565,1075,transfer,false
3708,524,deposit,false
4206:4090,8361,transfer,false
3325,8800,deposit,false
3655,3176,deposit,false
1020,7616,deposit,false
129:837,6053,transfer,false
3727,4336,deposit,false
72,5383,deposit,false
4092,3562,deposit,false
809,5474,deposit,false
2441:2690,4723,transfer,false
711,6304,deposit,false
2516:3251,5790,transfer,false
3934,6717,deposit,false
683:260,7079,transfer,false
4155,4560,deposit,true
2014:2126,7439,transfer,false
3401:4420,1353,transfer,false
1220:1525,404,transfer,false
3837:3755,7675,transfer,false
1733:1437,165,transfer,false
2017,4313,deposit,false
310,5317,deposit,false
1674:1762,9158,transfer,false
2614:2650,699,transfer,false
1966:1440,7834,transfer,false
2389,6258,deposit,false
1860:1840,9312,transfer,false
1317:2170,4949,transfer,true
1969,6846,deposit,false
3848,6605,deposit,false
763:860,8751,transfer,false
2164,5596,deposit,false
3415,5509,deposit,false
3609,8966,deposit,false
3719:3762,3351,transfer,false
3223:2562,6744,transfer,false
1672:1505,9301,transfer,false
3920:4414,8253,transfer,false
1153,9989,deposit,false
3504,7897,deposit,false
2174:1512,3241,transfer,false
168,3539,deposit,false
1653:2164,8939,transfer,false
2546,7442,deposit,false
217,3174,deposit,false
2186,9837,deposit,false
2483,4086,deposit,false
2842:2887,7298,transfer,false
3986:3426,4728,transfer,false
3860,5750,deposit,false
199,345,deposit,false
3051,927,deposit,false
20:396,9740,transfer,false
2668,3296,deposit,true
1543:1176,7597,transfer,false
191:1118,8369,transfer,false
3097,8344,deposit,false
1122,5351,deposit,false
2259:2565,6721,transfer,false
1713,6952,deposit,false
3708:3620,7766,transfer,false
3325:2965,8546,transfer,false
481,2667,deposit,false
3655:4489,2908,transfer,false
2173,7102,deposit,false
1020:187,1238,transfer,false
1630,3777,deposit,false
3727:3634,5023,transfer,false
72:1026,7937,transfer,false
4092:4331,1064,transfer,false
809:1055,9746,transfer,false
3364,5216,deposit,false
3423,8802,deposit,false
711:553,6366,transfer,false
746,1343,deposit,false
56,9262,deposit,false
2292,3808,deposit,false
3934:3594,2723,transfer,false
4108,2038,deposit,false
4155:4135,9318,transfer,false
2017:1370,8159,transfer,false
3366,7541,deposit,false
3825,4621,deposit,false
199,3371,deposit,false
1373,1366,deposit,false
3151,61,deposit,false
2706,7628,deposit,false
310:154,5058,transfer,false
1936,5442,deposit,false
531,7194,deposit,false
1566,9332,deposit,false
2389:3295,7126,transfer,false
559,1608,deposit,false
1969:2239,6425,transfer,false
3848:3461,5517,transfer,false
2164:1384,7550,transfer,false
55,4728,deposit,false
1272,5348,deposit,false
676,8124,deposit,false
1365,1609,deposit,false
3415:4289,4797,transfer,true
3609:3414,3366,transfer,false
1524,641,deposit,false
2587,2035,deposit,true
1153:2081,3730,transfer,false
3504:3847,5417,transfer,false
3,6255,deposit,false
1620,2183,deposit,false
168:520,8495,transfer,false
2546:2630,2092,transfer,false
3627,2837,deposit,false
217:91:91,1664,transfer,false
367,5922,deposit,false
2186:1344,3380,transfer,false
2483:2637,4443,transfer,false
2824,9133,deposit,false
3860:3980,1193,transfer,false
3482,2413,deposit,false
4431,5831,deposit,false
199:634,7984,transfer,false
3051:3289,9484,transfer,false
2668:2301,3965,transfer,false
339,334,deposit,false
3097:2495,2723,transfer,false
1122:49:49,5240,transfer,false
3404,9957,deposit,false
1713:1885,39,transfer,false
481:576,55,transfer,false
2484,1800,deposit,false
1792,9509,deposit,false
940,9561,deposit,false
2173:1211,2395,transfer,false
4266,6348,deposit,false
112,7275,deposit,false
2132,6134,deposit,false
1630:2039,9845,transfer,false
3364:3364,6556,transfer,false
909,3111,deposit,false
3423:3559,1296,transfer,false
4167,8992,deposit,false
3128,7911,deposit,false
746:1033,5981,transfer,false
56:135,3736,transfer,false
2196,4642,deposit,false
2292:2509,4388,transfer,false
3946,5239,deposit,false
3479,6886,deposit,false
4142,9031,deposit,false
4108:3824,1098,transfer,false
3366:3206,9463,transfer,false
2707,9763,deposit,false
3825:4127,7216,transfer,false
2140,2427,deposit,false
199:135,5206,transfer,false
1373:1164,9123,transfer,false
3151:2469,3714,transfer,false
2620,1484,deposit,false
2706:3010,7564,transfer,false
1682,8270,deposit,false
2175,268,deposit,false
1936:1597,464,transfer,false
3103,2764,deposit,false
531:977,1983,transfer,false
121,648,deposit,false
1566:1730,5316,transfer,false
1314,9434,deposit,false
559:1045,6725,transfer,false
55:163,3868,transfer,false
1272:1309,9028,transfer,false
676:200,5820,transfer,false
2759,7221,deposit,false
3232,1581,deposit,false
3807,7611,deposit,false
2226,5818,deposit,false
1365:1574,5537,transfer,false
331,1409,deposit,false
4412,7481,deposit,false
1524:1877,3523,transfer,false
1857,5394,deposit,false
173,3936,deposit,false
2395,1805,deposit,false
2587:2336,6365,transfer,false
3:609,8514,transfer,false
1620:2245,806,transfer,false
3663,6674,deposit,false
1843,1944,deposit,false
702,2982,deposit,false
738,8871,deposit,false
3627:4495,4790,transfer,false
2702,9248,deposit,false
367:725,6295,transfer,false
539,7631,deposit,false
2824:3164,9111,transfer,true
3700,3645,deposit,false
2045,2527,deposit,false
3482:4473,6388,transfer,false
1302,9895,deposit,false
4431:3477,2712,transfer,false
26,3250,deposit,false
339:1066,6378,transfer,false
3404:3461,7535,transfer,false
3996,9372,deposit,false
858,1123,deposit,false
939,5091,deposit,false
2484:2289,1520,transfer,false
1792:2223,3910,transfer,false
211,422,deposit,false
940:58:58,6001,transfer,false
4266:4243,9045,transfer,false
1022,4698,deposit,false
112:221,2532,transfer,false
2034,2569,deposit,false
1751,4085,deposit,false
3521,3764,deposit,false
2132:1227,7786,transfer,false
909:568,1894,transfer,false
4167:3669,7301,transfer,false
3393,2551,deposit,false
3128:2722,6379,transfer,false
2196:1211,9782,transfer,false
3946:4368,635,transfer,false
3479:3993,3205,transfer,false
4142:3857,788,transfer,false
387,3365,deposit,false
1652,1470,deposit,false
2707:2855,9404,transfer,false
2140:1993,1840,transfer,false
565,4436,deposit,false
2620:2434,4906,transfer,false
2191,6264,deposit,false
4407,64,deposit,false
1682:1419,7509,transfer,false
2591,704,deposit,false
3529,1659,deposit,false
229,7341,deposit,true
2175:2118,4421,transfer,false
1857,3690,deposit,false
4445,7590,deposit,false
2599,8953,deposit,false
3103:2699,9702,transfer,false
695,428,deposit,false
4181,5138,deposit,false
2820,3136,deposit,false
17,4440,deposit,true
2684,6328,deposit,false
1974,2175,deposit,false
4210,6701,deposit,false
121:658,8531,transfer,false
836,9481,deposit,false
1429,5799,deposit,false
3284,9831,deposit,false
3391,9908,deposit,false
1314:1743,2463,transfer,false
3176,6608,deposit,false
3791,939,deposit,false
763,1,deposit,false
2759:3002,1851,transfer,false
3232:3370,1677,transfer,false
3757,4692,deposit,false
4100,9435,deposit,false
3807:3811,4129,transfer,false
2226:1607,5920,transfer,false
331:1098,3717,transfer,false
4412:4204,2383,transfer,false
1037,283,deposit,false
589,5117,deposit,false
1905,7912,deposit,false
4426,8584,deposit,false
1857:1561,2173,transfer,false
1353,1837,deposit,false
2747,2432,deposit,false
173:725,7444,transfer,false
1735,9699,deposit,false
1977,1101,deposit,false
2119,5225,deposit,false
2568,529,deposit,false
3618,2440,deposit,false
3388,3011,deposit,false
104,2784,deposit,false
2395:3348,5475,transfer,false
3663:3939,2928,transfer,false
1843:1954,3629,transfer,false
702:1092,8270,transfer,false
738:859,4149,transfer,false
3486,6934,deposit,false
3291,3765,deposit,false
2190,3103,deposit,false
2702:2352,4697,transfer,true
539:622,1841,transfer,false
4442,964,deposit,false
1209,223,deposit,false
3700:4322,5902,transfer,false
2045:1689,8223,transfer,false
46,1298,deposit,false
2886,2452,deposit,false
1302:2072,1133,transfer,false
539,2788,deposit,false
26:129,5367,transfer,false
3996:4284,8839,transfer,false
947,8239,deposit,false
3105,2109,deposit,false
858:950,4096,transfer,false
4275,2542,deposit,false
2923,6062,deposit,false
939:342,6893,transfer,false
211:1093,5057,transfer,false
1987,4020,deposit,false
1022:243,5447,transfer,false
2034:2034,3546,transfer,false
1751:1885,4420,transfer,false
3521:4135,1512,transfer,false
3393:3773,6937,transfer,false
2595,7904,deposit,false
2162,6651,deposit,false
2509,5331,deposit,false
387:292,2636,transfer,false
288,4020,deposit,false
4007,6568,deposit,false
1035,8131,deposit,false
1652:1523,4368,transfer,false
748,9620,deposit,false
1268,2822,deposit,false
565:1067,7958,transfer,false
2191:1158,7008,transfer,false
3756,186,deposit,false
1604,2306,deposit,false
4407:3408,6609,transfer,false
2591:2336,787,transfer,false
3529:4212,7136,transfer,false
229:432,8907,transfer,false
1857:1962,1439,transfer,false
4445:3635,255,transfer,false
2599:3118,9981,transfer,false
3256,6627,deposit,false
4278,5526,deposit,false
531,4602,deposit,false
1403,5359,deposit,false
695:1093,8145,transfer,false
4181:4235,5476,transfer,false
2165,9246,deposit,false
2689,5297,deposit,false
2820:2544,245,transfer,true
525,1191,deposit,false
1929,7656,deposit,false
17:1049,8237,transfer,false
2684:3243,6663,transfer,false
2234,7963,deposit,false
1974:1385,5037,transfer,false
671,4460,deposit,false
4210:3771,2444,transfer,false
1898,4141,deposit,false
836:1004,954,transfer,false
1429:1985,9800,transfer,false
1954,293,deposit,false
58,5196,deposit,false
3284:2868,3925,transfer,true
3391:4493,3684,transfer,false
1160,2245,deposit,false
4337,4449,deposit,false
4365,2741,deposit,false
3176:2732,6690,transfer,false
3791:3562,2383,transfer,false
3641,324,deposit,false
4023,8155,deposit,false
763:747,7090,transfer,false
3757:4401,2810,transfer,false
3518,2590,deposit,false
1931,7291,deposit,false
4100:4430,4795,transfer,false
1587,6146,deposit,false
3759,1166,deposit,false
3448,8811,deposit,false
1525,8163,deposit,false
4243,2859,deposit,false
1037:302,659,transfer,false
3519,3046,deposit,false
1746,3193,deposit,true
589:112,7300,transfer,false
1905:1521,5193,transfer,false
292,8141,deposit,false
4426:3928,7475,transfer,false
1251,1766,deposit,false
422,6544,deposit,false
2275,4986,deposit,false
3772,3042,deposit,false
1353:2243,9815,transfer,false
202,3958,deposit,false
2747:2686,3906,transfer,false
2533,1634,deposit,false
1735:1312,8655,transfer,false
3738,6166,deposit,false
1977:2151,7511,transfer,false
2119:2180,3646,transfer,false
2568:3079,3606,transfer,true
3618:3529,8345,transfer,false
3388:3895,1351,transfer,false
4377,5136,deposit,false
104:1037,9224,transfer,false
916,2249,deposit,false
3486:3466,5732,transfer,false
954,8375,deposit,true
2396,9014,deposit,false
3291:2814,7269,transfer,false
2190:1678,6193,transfer,false
4442:4009,4274,transfer,false
1209:1279,5466,transfer,false
46:347,5007,transfer,false
2886:3197,3189,transfer,false
539:430,5434,transfer,false
3012,1702,deposit,false
947:17:17,50,transfer,false
3105:3159,7599,transfer,false
4275:3424,6909,transfer,false
2923:3010,9113,transfer,false
2695,2575,deposit,false
3758,5509,deposit,false
1987:1645,9157,transfer,false
3405,9711,deposit,false
4464,120,deposit,false
1913,9739,deposit,false
2595:2648,6711,transfer,false
4020,644,deposit,false
2472,1445,deposit,false
1964,8716,deposit,false
3811,8776,deposit,false
2162:1216,5092,transfer,false
1863,1826,deposit,false
3538,4856,deposit,false
55,7371,deposit,false
2509:2283,8034,transfer,false
288:501,2554,transfer,false
4007:3951,9434,transfer,false
3487,7094,deposit,false
1035:1006,6499,transfer,false
748:1097,7486,transfer,false
1268:1759,1124,transfer,false
3756:4408,4419,transfer,false
3368,1925,deposit,false
1604:1174,478,transfer,false
3256:3087,2266,transfer,false
4278:3510,515,transfer,false
531:10:10,209,transfer,false
1021,921,deposit,false
1403:1701,6599,transfer,false
4102,1965,deposit,false
2165:2158,9530,transfer,false
1774,5792,deposit,false
2689:2510,1952,transfer,false
1773,678,deposit,false
3364,8513,deposit,false
525:50:50,8453,transfer,false
1929:1260,2530,transfer,true
2915,4937,deposit,false
2465,1255,deposit,false
2717,3442,deposit,false
2234:1260,7178,transfer,false
580,6213,deposit,false
57,3005,deposit,false
2188,9924,deposit,false
781,2369,deposit,false
2360,7270,deposit,false
671:393,2443,transfer,false
1898:2102,6903,transfer,true
1456,4482,deposit,false
1954:2170,9149,transfer,false
3672,5563,deposit,false
58:134,7484,transfer,false
1160:1288,8585,transfer,false
4337:3510,7130,transfer,false
4365:4352,6049,transfer,false
2802,8342,deposit,false
3641:4420,6297,transfer,false
4023:3538,2601,transfer,false
3518:3575,9530,transfer,false
1931:1325,1603,transfer,false
1587:1734,1402,transfer,false
3928,153,deposit,false
934,397,deposit,false
3147,1414,deposit,false
4329,717,deposit,false
3759:3984,8151,transfer,false
328,2353,deposit,false
3448:4100,4450,transfer,false
1525:1850,1405,transfer,false
2739,8362,deposit,false
4243:4441,4557,transfer,false
2208,769,deposit,false
3519:3433,7764,transfer,true
1755,5352,deposit,false
3151,4022,deposit,false
1746:2191,5347,transfer,false
292:1007,7959,transfer,true
1251:1183,4663,transfer,false
3571,1512,deposit,false
422:412,1731,transfer,false
129,6078,deposit,false
2421,1007,deposit,false
1808,9428,deposit,false
3928,5972,deposit,false
2275:3110,5139,transfer,false
3364,7915,deposit,false
1578,8418,deposit,false
3975,6986,deposit,false
3772:3596,6438,transfer,false
202:286,7007,transfer,false
3456,8291,deposit,false
2777,9027,deposit,false
2533:2646,1099,transfer,false
1260,1171,deposit,false
3738:3943,9237,transfer,false
4377:4033,8117,transfer,false
916:500,769,transfer,false
2583,5086,deposit,false
2725,4756,deposit,true
954:1051,9346,transfer,false
2396:3368,3696,transfer,false
3056,8127,deposit,false
3012:2437,7641,transfer,false
2695:3276,8742,transfer,false
3758:4473,8109,transfer,false
3405:4100,7926,transfer,false
1116,1249,deposit,false
2895,1778,deposit,false
